probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.5723367,0.5723367,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,0,0.031645894050598145
1,Abdullah Gul,0,0,Abdullah Gul,0.5675311,0.5675311,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,1,-0.00414353609085083
2,Abdullah Gul,0,0,Abdullah Gul,0.4866593,0.4866593,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,2,0.1088605523109436
3,Abdullah Gul,0,0,Abdullah Gul,0.544389,0.544389,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,3,0.03527259826660156
4,Abdullah Gul,0,0,Abdullah Gul,0.5187442,0.5187442,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,4,0.038421630859375
5,Abdullah Gul,0,0,Abdullah Gul,0.40839875,0.40839875,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,5,-0.024513661861419678
6,Abdullah Gul,0,0,Abdullah Gul,0.34058094,0.34058094,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,6,0.11868155002593994
7,Abdullah Gul,0,0,Abdullah Gul,0.4640497,0.4640497,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,7,0.0548054575920105
8,Ciro Gomes,15,15,Ciro Gomes,0.41107154,0.41107154,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,8,0.14399635791778564
9,Ciro Gomes,15,15,Ciro Gomes,0.49009812,0.49009812,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,9,0.06290125846862793
10,Ciro Gomes,15,15,Ciro Gomes,0.45604378,0.45604378,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,10,0.2186841368675232
11,Ciro Gomes,15,15,Ciro Gomes,0.3166662,0.3166662,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,11,0.2401791214942932
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5102036,0.5102036,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,12,0.09727287292480469
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.48328847,0.48328847,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,13,0.01472848653793335
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5516815,0.5516815,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,14,0.06274890899658203
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.48646265,0.48646265,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,15,0.1061505675315857
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5873696,0.5873696,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,16,0.12524384260177612
17,Roger Moore,76,76,Roger Moore,0.50515825,0.50515825,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,17,0.07941585779190063
18,Roger Moore,76,76,Roger Moore,0.5069902,0.5069902,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,18,0.03492128849029541
19,Roger Moore,76,76,Roger Moore,0.3687704,0.3687704,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,19,0.11471906304359436
20,Roger Moore,76,76,Roger Moore,0.5091158,0.5091158,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,20,0.068592369556427
21,Edmund Stoiber,21,21,Edmund Stoiber,0.33837098,0.33837098,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,21,0.03883630037307739
22,Edmund Stoiber,21,21,Edmund Stoiber,0.39432725,0.39432725,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,22,0.009509086608886719
23,Edmund Stoiber,21,21,Edmund Stoiber,0.48582208,0.48582208,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,23,-0.0050671398639678955
24,Edmund Stoiber,21,21,Edmund Stoiber,0.39336497,0.39336497,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,24,0.0019083619117736816
25,Edmund Stoiber,21,21,Edmund Stoiber,0.45522046,0.45522046,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,25,0.03240686655044556
26,Edmund Stoiber,21,21,Edmund Stoiber,0.3699937,0.3699937,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,26,-0.007961869239807129
27,Edmund Stoiber,21,21,Edmund Stoiber,0.22887954,0.22887954,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,27,-0.03671114146709442
28,Edmund Stoiber,21,21,Edmund Stoiber,0.25029522,0.25029522,True,True,True,False,False,False,adaface_ir101_wf12m,mascot_preserving_constrained_patch,landmark_relative,nose_bridge,0.35,39,28,0.036030590534210205
