probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.495144,0.495144,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,0,0.10883855819702148
1,Abdullah Gul,0,0,Abdullah Gul,0.38243955,0.38243955,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,1,0.18094801902770996
2,Abdullah Gul,0,0,Abdullah Gul,0.4157775,0.4157775,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,2,0.17974233627319336
3,Abdullah Gul,0,0,Abdullah Gul,0.5057234,0.5057234,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,3,0.07393819093704224
4,Abdullah Gul,0,0,Abdullah Gul,0.2918207,0.2918207,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,4,0.26534509658813477
5,Abdullah Gul,0,0,Abdullah Gul,0.4049244,0.4049244,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,5,-0.021039307117462158
6,Abdullah Gul,0,0,Abdullah Gul,0.34562045,0.34562045,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,6,0.11364203691482544
7,Abdullah Gul,0,0,Abdullah Gul,0.4017344,0.4017344,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,7,0.11712074279785156
8,Ciro Gomes,15,15,Ciro Gomes,0.36046594,0.36046594,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,8,0.19460195302963257
9,Ciro Gomes,15,93,Victoria Clarke,0.19975084,0.081982955,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,9,0.47101642191410065
10,Ciro Gomes,15,93,Victoria Clarke,0.20231754,0.13401929,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,10,0.5407086312770844
11,Ciro Gomes,15,15,Ciro Gomes,0.3385486,0.3385486,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,11,0.21829670667648315
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.18268576,0.18268576,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,12,0.42479071021080017
13,Ricardo Sanchez,72,37,Joe Lieberman,0.16816773,0.16679299,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,13,0.3312239646911621
14,Ricardo Sanchez,72,58,Michael Jackson,0.24647513,0.058368303,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,14,0.5560621246695518
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.4125318,0.4125318,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,15,0.18008142709732056
16,Ricardo Sanchez,72,58,Michael Jackson,0.16818365,0.038630772,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,16,0.6739826910197735
17,Roger Moore,76,76,Roger Moore,0.24505651,0.24505651,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,17,0.33951759338378906
18,Roger Moore,76,76,Roger Moore,0.36014658,0.36014658,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,18,0.1817649006843567
19,Roger Moore,76,14,Chanda Rubin,0.2771145,-0.0002030842,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,19,0.4836925379931927
20,Roger Moore,76,76,Roger Moore,0.24620041,0.24620041,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,20,0.33150777220726013
21,Edmund Stoiber,21,14,Chanda Rubin,0.28242028,0.053528268,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,21,0.32367901131510735
22,Edmund Stoiber,21,21,Edmund Stoiber,0.4160713,0.4160713,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,22,-0.01223495602607727
23,Edmund Stoiber,21,21,Edmund Stoiber,0.2028767,0.2028767,True,True,True,False,False,False,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,23,0.2778782397508621
24,Edmund Stoiber,21,14,Chanda Rubin,0.1704635,0.09652633,False,True,False,False,True,True,adaface_ir101_wf12m,free_form_adversarial_patch,landmark_relative,nose_bridge,0.35,39,24,0.2987469956278801
