step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,nose_bridge,0.3,34,0.14970386028289795,0.14970386028289795,0.48140373826026917,-0.2881665527820587,0.0,0.24463322758674622,0.13504044711589813,0.48140373826026917,0.2881665527820587,0.18035151064395905,0.3010522127151489,0.59375,0.0,0.00016192962357308716
10,nose_bridge,0.3,34,0.09358888864517212,0.09358888864517212,0.448519766330719,-0.2845909595489502,0.0,0.21425104141235352,0.244642436504364,0.448519766330719,0.2845909595489502,0.17197957634925842,0.2765401601791382,0.53125,0.03125,8.911896293284371e-05
20,nose_bridge,0.3,34,0.0968150943517685,0.0968150943517685,0.44654136896133423,-0.283735454082489,0.0,0.2177446335554123,0.3056051433086395,0.44654136896133423,0.283735454082489,0.17031559348106384,0.2762258052825928,0.5,0.03125,9.728340228321031e-05
30,nose_bridge,0.3,34,0.14628511667251587,0.14628511667251587,0.47796502709388733,-0.28654831647872925,0.0,0.24141672253608704,0.3486860394477844,0.47796502709388733,0.28654831647872925,0.17874959111213684,0.2992154657840729,0.65625,0.0,0.00010820355964824557
40,nose_bridge,0.3,34,0.028674960136413574,0.028674960136413574,0.4183669686317444,-0.2869952321052551,0.0,0.18429845571517944,0.38015347719192505,0.4183669686317444,0.2869952321052551,0.17860591411590576,0.23976103961467743,0.5625,0.03125,0.00010389731323812157
50,nose_bridge,0.3,34,0.07107728719711304,0.07107728719711304,0.4396018385887146,-0.28604212403297424,0.0,0.20355969667434692,0.40465158224105835,0.4396018385887146,0.28604212403297424,0.18529579043388367,0.25430601835250854,0.65625,0.0,0.00013758552086073905
60,nose_bridge,0.3,34,0.07797902822494507,0.07797902822494507,0.4501422941684723,-0.2924584448337555,0.0,0.21275362372398376,0.4281788468360901,0.4501422941684723,0.2924584448337555,0.18309380114078522,0.26704850792884827,0.75,0.03125,0.00011839922808576375
70,nose_bridge,0.3,34,0.0013437271118164062,0.0013437271118164062,0.3958870768547058,-0.28049436211586,0.0,0.16644537448883057,0.4518640339374542,0.3958870768547058,0.28049436211586,0.17266616225242615,0.22322091460227966,0.59375,0.0,0.00013821391621604562
80,nose_bridge,0.3,34,0.01699766516685486,0.01699766516685486,0.4131985902786255,-0.2876489460468292,0.0,0.17909696698188782,0.47188079357147217,0.4131985902786255,0.2876489460468292,0.18435007333755493,0.22884853184223175,0.71875,0.0625,0.0001670639612711966
90,nose_bridge,0.3,34,0.034971654415130615,0.034971654415130615,0.42048704624176025,-0.2870990037918091,0.0,0.18868261575698853,0.4899081289768219,0.42048704624176025,0.2870990037918091,0.1759229302406311,0.24456408619880676,0.6875,0.0625,0.00014550168998539448
