probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.5503341,0.5503341,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,0,0.05364847183227539
1,Abdullah Gul,0,0,Abdullah Gul,0.57163227,0.57163227,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,1,-0.008244693279266357
2,Abdullah Gul,0,0,Abdullah Gul,0.5443779,0.5443779,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,2,0.05114191770553589
3,Abdullah Gul,0,0,Abdullah Gul,0.51371247,0.51371247,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,3,0.06594914197921753
4,Abdullah Gul,0,0,Abdullah Gul,0.53875023,0.53875023,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,4,0.01841557025909424
5,Abdullah Gul,0,0,Abdullah Gul,0.39034456,0.39034456,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,5,-0.006459474563598633
6,Abdullah Gul,0,0,Abdullah Gul,0.35979217,0.35979217,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,6,0.09947031736373901
7,Abdullah Gul,0,0,Abdullah Gul,0.4577557,0.4577557,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,7,0.06109943985939026
8,Ciro Gomes,15,15,Ciro Gomes,0.4551689,0.4551689,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,8,0.09989899396896362
9,Ciro Gomes,15,15,Ciro Gomes,0.5073809,0.5073809,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,9,0.04561847448348999
10,Ciro Gomes,15,15,Ciro Gomes,0.556301,0.556301,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,10,0.11842691898345947
11,Ciro Gomes,15,15,Ciro Gomes,0.37343234,0.37343234,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,11,0.18341296911239624
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5506587,0.5506587,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.2,22,12,0.05681777000427246
