probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.43901098,0.43901098,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,0,0.16497159004211426
1,Abdullah Gul,0,0,Abdullah Gul,0.43098617,0.43098617,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,1,0.13240140676498413
2,Abdullah Gul,0,0,Abdullah Gul,0.35699302,0.35699302,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,2,0.2385268211364746
3,Abdullah Gul,0,0,Abdullah Gul,0.45823964,0.45823964,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,3,0.12142196297645569
4,Abdullah Gul,0,93,Victoria Clarke,0.28994393,0.2541941,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,4,0.3029716908931732
5,Abdullah Gul,0,0,Abdullah Gul,0.38911945,0.38911945,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,5,-0.005234360694885254
6,Abdullah Gul,0,0,Abdullah Gul,0.36429492,0.36429492,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,6,0.09496757388114929
7,Abdullah Gul,0,0,Abdullah Gul,0.353533,0.353533,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,7,0.16532215476036072
8,Ciro Gomes,15,15,Ciro Gomes,0.3388611,0.3388611,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,8,0.21620678901672363
9,Ciro Gomes,15,93,Victoria Clarke,0.29268453,0.08099215,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,9,0.47200722992420197
10,Ciro Gomes,15,93,Victoria Clarke,0.22852233,0.22437131,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,10,0.4503566026687622
11,Ciro Gomes,15,15,Ciro Gomes,0.3055001,0.3055001,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,11,0.2513452172279358
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.18589808,0.18589808,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,12,0.42157839238643646
13,Ricardo Sanchez,72,68,Pierce Brosnan,0.14460811,0.022677196,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,13,0.4753397572785616
14,Ricardo Sanchez,72,95,William Macy,0.20931067,0.06702407,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,14,0.5474063605070114
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.35280234,0.35280234,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,15,0.23981088399887085
16,Ricardo Sanchez,72,93,Victoria Clarke,0.24721879,0.027050622,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,16,0.6855628415942192
17,Roger Moore,76,95,William Macy,0.25734556,0.25005955,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,17,0.3345145583152771
18,Roger Moore,76,76,Roger Moore,0.3472039,0.3472039,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,18,0.19470757246017456
19,Roger Moore,76,93,Victoria Clarke,0.24557191,0.09859955,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,19,0.3848899006843567
20,Roger Moore,76,76,Roger Moore,0.20720989,0.20720989,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,20,0.37049829959869385
21,Edmund Stoiber,21,93,Victoria Clarke,0.2770568,0.1299965,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,21,0.2472107857465744
22,Edmund Stoiber,21,21,Edmund Stoiber,0.381134,0.381134,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,22,0.022702336311340332
23,Edmund Stoiber,21,93,Victoria Clarke,0.25337362,0.16765691,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,23,0.3130980283021927
24,Edmund Stoiber,21,93,Victoria Clarke,0.25340044,0.11260159,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,24,0.2826717346906662
25,Edmund Stoiber,21,93,Victoria Clarke,0.2833372,0.16060412,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,25,0.3270232081413269
26,Edmund Stoiber,21,93,Victoria Clarke,0.24113856,0.07391663,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,26,0.2881151884794235
27,Edmund Stoiber,21,93,Victoria Clarke,0.2922491,0.12149673,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,27,0.07067167013883591
28,Edmund Stoiber,21,93,Victoria Clarke,0.25336275,0.087016,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,28,0.1993098109960556
29,Carmen Electra,12,93,Victoria Clarke,0.23713061,0.11871505,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,29,0.2595112919807434
30,Carmen Electra,12,94,Wen Jiabao,0.1706472,0.06634848,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,30,0.5774996429681778
31,Carmen Electra,12,98,Yasser Arafat,0.17072505,0.12204526,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,31,0.4127095490694046
32,Carmen Electra,12,12,Carmen Electra,0.16572917,0.16572917,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,32,0.3694417476654053
33,Carmen Electra,12,12,Carmen Electra,0.19486667,0.19486667,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,33,0.4993438571691513
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.35591438,0.35591438,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,34,0.061070412397384644
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.18405743,0.18405743,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,35,0.42160646617412567
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4420683,0.4420683,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,36,0.07706162333488464
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.49876207,0.49876207,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,37,0.13710159063339233
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.28731912,0.28731912,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.35,39,38,0.2002514898777008
