probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.5956347,0.5956347,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,0,0.008347868919372559
1,Abdullah Gul,0,0,Abdullah Gul,0.57735276,0.57735276,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,1,-0.013965189456939697
2,Abdullah Gul,0,0,Abdullah Gul,0.5839814,0.5839814,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,2,0.011538445949554443
3,Abdullah Gul,0,0,Abdullah Gul,0.5342384,0.5342384,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,3,0.04542320966720581
4,Abdullah Gul,0,0,Abdullah Gul,0.5556067,0.5556067,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,4,0.0015590786933898926
5,Abdullah Gul,0,0,Abdullah Gul,0.38423538,0.38423538,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,5,-0.0003502964973449707
6,Abdullah Gul,0,0,Abdullah Gul,0.4336866,0.4336866,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,6,0.025575876235961914
7,Abdullah Gul,0,0,Abdullah Gul,0.48962882,0.48962882,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,7,0.029226332902908325
8,Ciro Gomes,15,15,Ciro Gomes,0.49646634,0.49646634,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,8,0.058601558208465576
9,Ciro Gomes,15,15,Ciro Gomes,0.525223,0.525223,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,9,0.027776360511779785
10,Ciro Gomes,15,15,Ciro Gomes,0.62436414,0.62436414,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,10,0.050363779067993164
11,Ciro Gomes,15,15,Ciro Gomes,0.52496177,0.52496177,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,11,0.03188353776931763
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.62005794,0.62005794,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,12,-0.012581467628479004
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.503946,0.503946,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,13,-0.005929052829742432
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.6122965,0.6122965,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,14,0.0021339058876037598
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5491899,0.5491899,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,15,0.04342329502105713
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.6876065,0.6876065,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,16,0.02500694990158081
17,Roger Moore,76,76,Roger Moore,0.5818424,0.5818424,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,17,0.0027316808700561523
18,Roger Moore,76,76,Roger Moore,0.5398419,0.5398419,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,18,0.0020695924758911133
19,Roger Moore,76,76,Roger Moore,0.47936034,0.47936034,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,19,0.0041291117668151855
20,Roger Moore,76,76,Roger Moore,0.5832538,0.5832538,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,20,-0.005545616149902344
21,Edmund Stoiber,21,21,Edmund Stoiber,0.38087672,0.38087672,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,21,-0.003669440746307373
22,Edmund Stoiber,21,21,Edmund Stoiber,0.39241424,0.39241424,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,22,0.01142209768295288
23,Edmund Stoiber,21,21,Edmund Stoiber,0.49158347,0.49158347,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,23,-0.010828524827957153
24,Edmund Stoiber,21,21,Edmund Stoiber,0.40367967,0.40367967,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,24,-0.008406341075897217
25,Edmund Stoiber,21,21,Edmund Stoiber,0.49134076,0.49134076,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,25,-0.0037134289741516113
26,Edmund Stoiber,21,21,Edmund Stoiber,0.373945,0.373945,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,nose_bridge,0.25,28,26,-0.011913180351257324
