probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.5773541,0.5773541,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,0,0.026628494262695312
1,Abdullah Gul,0,0,Abdullah Gul,0.4976326,0.4976326,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,1,0.0657549798488617
2,Abdullah Gul,0,0,Abdullah Gul,0.46775365,0.46775365,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,2,0.1277661919593811
3,Abdullah Gul,0,0,Abdullah Gul,0.51030445,0.51030445,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,3,0.06935715675354004
4,Abdullah Gul,0,0,Abdullah Gul,0.47793698,0.47793698,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,4,0.07922881841659546
5,Abdullah Gul,0,0,Abdullah Gul,0.36810434,0.36810434,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,5,0.015780746936798096
6,Abdullah Gul,0,0,Abdullah Gul,0.37232882,0.37232882,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,6,0.0869336724281311
7,Abdullah Gul,0,0,Abdullah Gul,0.44948864,0.44948864,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,7,0.06936651468276978
8,Ciro Gomes,15,15,Ciro Gomes,0.40266418,0.40266418,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,8,0.15240371227264404
9,Ciro Gomes,15,93,Victoria Clarke,0.2432737,0.2368584,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,9,0.3161409795284271
10,Ciro Gomes,15,93,Victoria Clarke,0.20283067,0.16457185,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,10,0.5101560652256012
11,Ciro Gomes,15,15,Ciro Gomes,0.3168608,0.3168608,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,11,0.23998451232910156
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.43418664,0.43418664,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,12,0.17328983545303345
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.45132995,0.45132995,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,13,0.04668700695037842
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.3414174,0.3414174,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,14,0.27301302552223206
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5217362,0.5217362,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,15,0.07087701559066772
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.4084676,0.4084676,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,16,0.304145872592926
17,Roger Moore,76,76,Roger Moore,0.31573048,0.31573048,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,17,0.2688436210155487
18,Roger Moore,76,76,Roger Moore,0.45743942,0.45743942,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,18,0.08447206020355225
19,Roger Moore,76,76,Roger Moore,0.31775457,0.31775457,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,19,0.1657348871231079
20,Roger Moore,76,76,Roger Moore,0.3574292,0.3574292,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,20,0.22027897834777832
21,Edmund Stoiber,21,21,Edmund Stoiber,0.24253742,0.24253742,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,21,0.13466985523700714
22,Edmund Stoiber,21,21,Edmund Stoiber,0.32104254,0.32104254,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,22,0.08279380202293396
23,Edmund Stoiber,21,21,Edmund Stoiber,0.21957713,0.21957713,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,23,0.26117780804634094
24,Edmund Stoiber,21,21,Edmund Stoiber,0.25355455,0.25355455,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,24,0.1417187750339508
25,Edmund Stoiber,21,21,Edmund Stoiber,0.2759869,0.2759869,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,25,0.21164041757583618
26,Edmund Stoiber,21,37,Joe Lieberman,0.15940425,0.11580446,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,26,0.24622735381126404
27,Edmund Stoiber,21,78,Rubens Barrichello,0.18797433,0.18149933,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,27,0.01066906750202179
28,Edmund Stoiber,21,11,Carla Del Ponte,0.16192332,0.12187399,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,28,0.16445182263851166
29,Carmen Electra,12,12,Carmen Electra,0.2252859,0.2252859,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,29,0.15294043719768524
30,Carmen Electra,12,12,Carmen Electra,0.35277456,0.35277456,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,30,0.2910735607147217
31,Carmen Electra,12,12,Carmen Electra,0.35344535,0.35344535,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,31,0.18130946159362793
32,Carmen Electra,12,12,Carmen Electra,0.25323492,0.25323492,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,32,0.28193598985671997
33,Carmen Electra,12,12,Carmen Electra,0.5341685,0.5341685,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,33,0.16004204750061035
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.23081946,0.23081946,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,34,0.18616533279418945
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.30890602,0.30890602,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,35,0.29675787687301636
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4565785,0.4565785,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,36,0.06255143880844116
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.42882296,0.42882296,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,37,0.2070406973361969
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.5143526,0.5143526,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,38,-0.02678200602531433
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4700984,0.4700984,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,39,-0.0012660324573516846
40,Tung Chee-hwa,92,93,Victoria Clarke,0.22437528,0.03858816,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,40,0.29274237900972366
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.3765446,0.3765446,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,41,0.10024678707122803
42,Woody Allen,96,96,Woody Allen,0.37886533,0.37886533,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,42,0.2671184837818146
43,Woody Allen,96,96,Woody Allen,0.33584377,0.33584377,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,43,0.26229986548423767
44,Woody Allen,96,96,Woody Allen,0.31777292,0.31777292,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,44,-0.0025266408920288086
45,Woody Allen,96,57,Michael Chang,0.14861088,0.13212842,False,False,False,True,True,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,45,0.24530085921287537
46,Kim Dae-jung,46,46,Kim Dae-jung,0.52910304,0.52910304,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,46,0.0789603590965271
47,Kim Dae-jung,46,46,Kim Dae-jung,0.35173792,0.35173792,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,47,0.022827118635177612
48,Kim Dae-jung,46,46,Kim Dae-jung,0.50770754,0.50770754,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,48,0.12924200296401978
49,Kim Dae-jung,46,46,Kim Dae-jung,0.30363795,0.30363795,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,49,0.25838592648506165
50,Kim Dae-jung,46,46,Kim Dae-jung,0.28598505,0.28598505,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,50,0.2739327549934387
51,Kim Dae-jung,46,46,Kim Dae-jung,0.4332068,0.4332068,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,51,0.014906167984008789
52,Kim Dae-jung,46,46,Kim Dae-jung,0.4451986,0.4451986,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,52,0.027152687311172485
53,Lleyton Hewitt,51,93,Victoria Clarke,0.25934172,0.17385437,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,53,0.25896917283535004
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.2345928,0.2345928,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,54,0.24379974603652954
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.33871847,0.33871847,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,55,0.13101252913475037
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.2154762,0.2154762,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,56,0.34395553171634674
57,Lleyton Hewitt,51,93,Victoria Clarke,0.24419746,0.1869323,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,57,0.14513835310935974
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.44494063,0.44494063,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,58,0.20207035541534424
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.2641865,0.2641865,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,59,0.1808268129825592
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.40440536,0.40440536,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,60,-0.01258552074432373
61,Ben Affleck,4,4,Ben Affleck,0.28802344,0.28802344,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,61,0.11185106635093689
62,Ben Affleck,4,4,Ben Affleck,0.27237594,0.27237594,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,62,0.02910521626472473
63,Ben Affleck,4,4,Ben Affleck,0.5139366,0.5139366,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,63,-0.021337807178497314
64,Ben Affleck,4,4,Ben Affleck,0.46896833,0.46896833,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,64,0.0023776888847351074
65,Ben Affleck,4,4,Ben Affleck,0.28282434,0.28282434,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,65,0.022369384765625
66,Ben Affleck,4,4,Ben Affleck,0.48929572,0.48929572,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,66,0.0001703500747680664
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.34055042,0.34055042,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,67,0.3401592969894409
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.37559056,0.37559056,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,68,0.08943352103233337
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.53350866,0.53350866,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,69,0.2155381441116333
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.44124457,0.44124457,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,70,0.12330028414726257
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.23103121,0.23103121,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,71,0.22845271229743958
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.37312925,0.37312925,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,72,0.20798736810684204
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.25834334,0.25834334,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,73,0.19647040963172913
74,Jeremy Greenstock,35,93,Victoria Clarke,0.17997704,0.15100199,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,nose_bridge,0.3,34,74,0.16276586055755615
