step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,nose_bridge,0.35,39,0.11251595616340637,0.11251595616340637,0.45534637570381165,-0.2833113372325897,0.0,0.22379225492477417,0.12696920335292816,0.45534637570381165,0.2833113372325897,0.16530156135559082,0.2900448143482208,0.53125,0.0,0.00015187414828687906
10,nose_bridge,0.35,39,0.09931555390357971,0.09931555390357971,0.4531063437461853,-0.2856323719024658,0.0,0.21747395396232605,0.24003516137599945,0.4531063437461853,0.2856323719024658,0.17988672852516174,0.27321961522102356,0.625,0.0,0.00010275036038365215
20,nose_bridge,0.35,39,0.06708180904388428,0.06708180904388428,0.42798468470573425,-0.2805294990539551,0.0,0.20015612244606018,0.3026900291442871,0.42798468470573425,0.2805294990539551,0.1683582216501236,0.25962647795677185,0.53125,0.03125,8.704032370587811e-05
30,nose_bridge,0.35,39,0.07225209474563599,0.07225209474563599,0.43295735120773315,-0.2819519340991974,0.0,0.2031986117362976,0.34556472301483154,0.43295735120773315,0.2819519340991974,0.1720261424779892,0.26093119382858276,0.59375,0.03125,0.0001094773251679726
40,nose_bridge,0.35,39,-0.008510351181030273,-0.008510351181030273,0.39552804827690125,-0.2838873863220215,0.0,0.16373637318611145,0.37744152545928955,0.39552804827690125,0.2838873863220215,0.17699000239372253,0.2185380756855011,0.71875,0.03125,0.00010901992936851457
50,nose_bridge,0.35,39,-0.010450229048728943,-0.010450229048728943,0.3948017358779907,-0.28407078981399536,0.0,0.16288961470127106,0.40394312143325806,0.3948017358779907,0.28407078981399536,0.17377078533172607,0.22103095054626465,0.625,0.0,0.00010071265569422394
60,nose_bridge,0.35,39,-0.04082362353801727,-0.04082362353801727,0.38955917954444885,-0.2931433320045471,0.0,0.1559038609266281,0.426946222782135,0.38955917954444885,0.2931433320045471,0.19007761776447296,0.19948157668113708,0.71875,0.125,0.0001402661291649565
70,nose_bridge,0.35,39,-0.10285268723964691,-0.10285268723964691,0.3441025912761688,-0.28521761298179626,0.0,0.1234799474477768,0.45292001962661743,0.3441025912761688,0.28521761298179626,0.16853472590446472,0.1755678504705429,0.5,0.09375,0.00013402743206825107
80,nose_bridge,0.35,39,-0.1598711907863617,-0.1598711907863617,0.3242115378379822,-0.28978461027145386,0.0,0.09548649191856384,0.4672255516052246,0.3242115378379822,0.28978461027145386,0.18468593060970306,0.1395256072282791,0.75,0.09375,0.00014201601152308285
90,nose_bridge,0.35,39,-0.2052019089460373,-0.2052019089460373,0.29146844148635864,-0.2906196713447571,0.0,0.08456899225711823,0.47849220037460327,0.29146844148635864,0.2906196713447571,0.18399588763713837,0.10747256875038147,0.71875,0.25,0.00014498608652502298
100,nose_bridge,0.35,39,-0.2170538306236267,-0.2170538306236267,0.29480600357055664,-0.2940979599952698,0.0,0.0763360783457756,0.48750701546669006,0.29480600357055664,0.2940979599952698,0.1902061104774475,0.10459991544485092,0.6875,0.1875,0.0001488517300458625
110,nose_bridge,0.35,39,-0.2428712397813797,-0.2428712397813797,0.2703016996383667,-0.29135680198669434,0.0,0.06954066455364227,0.49025261402130127,0.2703016996383667,0.29135680198669434,0.18856216967105865,0.08173953741788864,0.75,0.28125,0.00014239792653825134
120,nose_bridge,0.35,39,-0.2580786645412445,-0.2580786645412445,0.25614574551582336,-0.28872472047805786,0.0,0.06322503834962845,0.4916040003299713,0.25614574551582336,0.28872472047805786,0.18600955605506897,0.0701361745595932,0.78125,0.375,0.00011581970466068015
130,nose_bridge,0.35,39,-0.2588185667991638,-0.2588185667991638,0.2656063437461853,-0.29376012086868286,0.0,0.0630953311920166,0.4914790987968445,0.2656063437461853,0.29376012086868286,0.19595184922218323,0.06965450942516327,0.75,0.3125,0.00012785090075340122
140,nose_bridge,0.35,39,-0.19091235101222992,-0.19091235101222992,0.2986416220664978,-0.29366934299468994,0.0,0.09778471291065216,0.4963530898094177,0.2986416220664978,0.29366934299468994,0.19420596957206726,0.10443563759326935,0.75,0.28125,0.0001396318693878129
150,nose_bridge,0.35,39,-0.2418256402015686,-0.2418256402015686,0.27377381920814514,-0.29238051176071167,0.0,0.06916157156229019,0.5025932788848877,0.27377381920814514,0.29238051176071167,0.19683262705802917,0.07694121450185776,0.875,0.3125,0.00019140481890644878
160,nose_bridge,0.35,39,-0.31252390146255493,-0.31252390146255493,0.23011650145053864,-0.2947777509689331,0.0,0.04691512882709503,0.5101503133773804,0.23011650145053864,0.2947777509689331,0.191546231508255,0.03857026249170303,0.6875,0.40625,0.00016953598242253065
170,nose_bridge,0.35,39,-0.3134566843509674,-0.3134566843509674,0.22756427526474,-0.29457706212997437,0.0,0.048133157193660736,0.5129095911979675,0.22756427526474,0.29457706212997437,0.19459697604179382,0.03296731412410736,0.75,0.40625,0.0001395040308125317
180,nose_bridge,0.35,39,-0.2158997356891632,-0.2158997356891632,0.286672443151474,-0.29393601417541504,0.0,0.08529984951019287,0.5180394053459167,0.286672443151474,0.29393601417541504,0.20025350153446198,0.08641894161701202,0.75,0.25,0.00011331415589665994
190,nose_bridge,0.35,39,-0.2750909626483917,-0.2750909626483917,0.24595576524734497,-0.29198354482650757,0.0,0.06292036175727844,0.5191423892974854,0.24595576524734497,0.29198354482650757,0.18599411845207214,0.05996164679527283,0.625,0.375,0.00012633575533982366
200,nose_bridge,0.35,39,-0.24124065041542053,-0.24124065041542053,0.26069408655166626,-0.28970569372177124,0.0,0.07747665792703629,0.5194605588912964,0.26069408655166626,0.28970569372177124,0.18942759931087494,0.07126650959253311,0.6875,0.3125,0.00010960674990201369
210,nose_bridge,0.35,39,-0.26602113246917725,-0.26602113246917725,0.24942927062511444,-0.29147982597351074,0.0,0.0675092339515686,0.519263744354248,0.24942927062511444,0.29147982597351074,0.18792566657066345,0.06150359287858009,0.71875,0.375,0.00011578414705581963
220,nose_bridge,0.35,39,-0.24393045902252197,-0.24393045902252197,0.2746131718158722,-0.2960186004638672,0.0,0.07349357008934021,0.5189213156700134,0.2746131718158722,0.2960186004638672,0.1884104460477829,0.0862027257680893,0.6875,0.34375,0.00014080360415391624
230,nose_bridge,0.35,39,-0.30017930269241333,-0.30017930269241333,0.23527729511260986,-0.29680779576301575,0.0,0.05815897881984711,0.5185918807983398,0.23527729511260986,0.29680779576301575,0.2027551233768463,0.03252216801047325,0.78125,0.40625,0.0001224588486365974
