step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,right_under_eye,0.3,34,0.14858311414718628,0.14858311414718628,0.47638702392578125,-0.28474849462509155,0.0,0.24169307947158813,0.13504044711589813,0.47638702392578125,0.28474849462509155,0.17723442614078522,0.29915258288383484,0.65625,0.0,0.00010941609798464924
10,right_under_eye,0.3,34,0.1755409836769104,0.1755409836769104,0.4904322624206543,-0.2851078510284424,0.0,0.25532442331314087,0.23872509598731995,0.4904322624206543,0.2851078510284424,0.17942620813846588,0.3110060691833496,0.8125,0.0,8.682653424330056e-05
20,right_under_eye,0.3,34,0.17134886980056763,0.17134886980056763,0.4834928512573242,-0.2818789482116699,0.0,0.25161391496658325,0.2983982563018799,0.4834928512573242,0.2818789482116699,0.16842734813690186,0.31506550312042236,0.59375,0.0,7.567634020233527e-05
30,right_under_eye,0.3,34,0.15879875421524048,0.15879875421524048,0.48017618060112,-0.2838512063026428,0.0,0.24632498621940613,0.33854246139526367,0.48017618060112,0.2838512063026428,0.1812458336353302,0.2989303469657898,0.625,0.0,8.854898624122143e-05
40,right_under_eye,0.3,34,0.138666033744812,0.138666033744812,0.47539350390434265,-0.28795623779296875,0.0,0.23918500542640686,0.37519049644470215,0.47539350390434265,0.28795623779296875,0.1777435839176178,0.29764991998672485,0.625,0.0,7.70986735005863e-05
50,right_under_eye,0.3,34,0.15097931027412415,0.15097931027412415,0.4775334894657135,-0.2852570414543152,0.0,0.24395990371704102,0.4060131907463074,0.4775334894657135,0.2852570414543152,0.17524446547031403,0.30228903889656067,0.5625,0.03125,9.721356764202937e-05
60,right_under_eye,0.3,34,0.09795403480529785,0.09795403480529785,0.45498520135879517,-0.2873387932777405,0.0,0.21764642000198364,0.429215669631958,0.45498520135879517,0.2873387932777405,0.17791321873664856,0.277072012424469,0.59375,0.0,0.00011079315299866721
70,right_under_eye,0.3,34,0.059063851833343506,0.059063851833343506,0.42910608649253845,-0.2837212085723877,0.0,0.19740018248558044,0.4470892548561096,0.42910608649253845,0.2837212085723877,0.17413397133350372,0.25497210025787354,0.59375,0.0,9.511304961051792e-05
80,right_under_eye,0.3,34,0.07956695556640625,0.07956695556640625,0.4376511573791504,-0.28191179037094116,0.0,0.20573937892913818,0.4554075598716736,0.4376511573791504,0.28191179037094116,0.16759252548217773,0.27005863189697266,0.59375,0.0,0.00011586584150791168
90,right_under_eye,0.3,34,0.09764018654823303,0.09764018654823303,0.4511834979057312,-0.28515729308128357,0.0,0.21677127480506897,0.4645043611526489,0.4511834979057312,0.28515729308128357,0.17571261525154114,0.27547088265419006,0.6875,0.0,0.00011397639900678769
100,right_under_eye,0.3,34,0.06216582655906677,0.06216582655906677,0.43095213174819946,-0.28324615955352783,0.0,0.19770601391792297,0.4738732576370239,0.43095213174819946,0.28324615955352783,0.17158597707748413,0.25936615467071533,0.5625,0.0,0.00011392283340683207
110,right_under_eye,0.3,34,-0.02185259759426117,-0.02185259759426117,0.3969116508960724,-0.29168954491615295,0.0,0.16461484134197235,0.4833042621612549,0.3969116508960724,0.29168954491615295,0.18862083554267883,0.20829081535339355,0.71875,0.03125,0.00015235974569804966
120,right_under_eye,0.3,34,0.042948633432388306,0.042948633432388306,0.42200976610183716,-0.28622493147850037,0.0,0.19338873028755188,0.48867976665496826,0.42200976610183716,0.28622493147850037,0.1728774905204773,0.24913227558135986,0.65625,0.03125,0.00014574782107956707
130,right_under_eye,0.3,34,-0.010769307613372803,-0.010769307613372803,0.39576250314712524,-0.2852489948272705,0.0,0.16396617889404297,0.49278849363327026,0.39576250314712524,0.2852489948272705,0.17437969148159027,0.22138279676437378,0.65625,0.0,0.00016979877545963973
140,right_under_eye,0.3,34,0.027047336101531982,0.027047336101531982,0.4126499891281128,-0.2835150361061096,0.0,0.18142741918563843,0.4926617741584778,0.4126499891281128,0.2835150361061096,0.1733568161725998,0.2392932027578354,0.59375,0.0,0.0001317573041887954
150,right_under_eye,0.3,34,0.017419710755348206,0.017419710755348206,0.40767595171928406,-0.28311875462532043,0.0,0.17598126828670502,0.4963524639606476,0.40767595171928406,0.28311875462532043,0.17003458738327026,0.2376413494348526,0.59375,0.0,0.00012617575703188777
