step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,right_under_eye,0.35,39,0.10554945468902588,0.10554945468902588,0.45794427394866943,-0.2867797017097473,0.0,0.22116458415985107,0.12696920335292816,0.45794427394866943,0.2867797017097473,0.18510380387306213,0.2728404700756073,0.75,0.0,0.00013114907778799534
10,right_under_eye,0.35,39,0.1333698332309723,0.1333698332309723,0.46693629026412964,-0.28350090980529785,0.0,0.23343536257743835,0.2346346378326416,0.46693629026412964,0.28350090980529785,0.17260077595710754,0.2943354845046997,0.625,0.0,7.926379475975409e-05
20,right_under_eye,0.35,39,0.08584356307983398,0.08584356307983398,0.4408593773841858,-0.2822611927986145,0.0,0.2095065712928772,0.2954273819923401,0.4408593773841858,0.2822611927986145,0.17321297526359558,0.2676464319229126,0.5,0.03125,6.090642636991106e-05
30,right_under_eye,0.35,39,0.0674852728843689,0.0674852728843689,0.43942394852638245,-0.287479966878891,0.0,0.20302125811576843,0.3367733955383301,0.43942394852638245,0.287479966878891,0.18352140486240387,0.2559025287628174,0.6875,0.0,5.110014899400994e-05
40,right_under_eye,0.35,39,0.07854652404785156,0.07854652404785156,0.43877214193344116,-0.2829992473125458,0.0,0.20577287673950195,0.36837321519851685,0.43877214193344116,0.2829992473125458,0.16937251389026642,0.26939964294433594,0.65625,0.0,5.779528510174714e-05
50,right_under_eye,0.35,39,0.11660860478878021,0.11660860478878021,0.45900052785873413,-0.28444868326187134,0.0,0.22650544345378876,0.3890933394432068,0.45900052785873413,0.28444868326187134,0.16691851615905762,0.2920820116996765,0.59375,0.03125,6.048176146578044e-05
60,right_under_eye,0.35,39,0.14396660029888153,0.14396660029888153,0.4720613956451416,-0.2835465669631958,0.0,0.23899833858013153,0.40680384635925293,0.4720613956451416,0.2835465669631958,0.17752544581890106,0.29453596472740173,0.65625,0.0,5.983010123600252e-05
70,right_under_eye,0.35,39,0.13184459507465363,0.13184459507465363,0.46917831897735596,-0.285504013299942,0.0,0.2336743026971817,0.4222033619880676,0.46917831897735596,0.285504013299942,0.17932072281837463,0.28985756635665894,0.78125,0.0,6.989362009335309e-05
80,right_under_eye,0.35,39,0.03987675905227661,0.03987675905227661,0.4191770553588867,-0.28388047218322754,0.0,0.18846064805984497,0.4286513328552246,0.4191770553588867,0.28388047218322754,0.16951188445091248,0.24966518580913544,0.53125,0.03125,6.602404755540192e-05
90,right_under_eye,0.35,39,-0.019247934222221375,-0.019247934222221375,0.3956649899482727,-0.2875937521457672,0.0,0.16027458012104034,0.43480589985847473,0.3956649899482727,0.2875937521457672,0.18019349873065948,0.21547147631645203,0.5625,0.03125,0.00012236916518304497
100,right_under_eye,0.35,39,-0.014326497912406921,-0.014326497912406921,0.39263591170310974,-0.2879694402217865,0.0,0.16897647082805634,0.4495052695274353,0.39263591170310974,0.2879694402217865,0.1760878562927246,0.21654805541038513,0.6875,0.125,0.00012311323371250182
