step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,under_eye,0.15,17,0.05898565053939819,0.05898565053939819,0.4330463111400604,-0.2860396206378937,0.0,0.19801858067512512,0.1838226169347763,0.4330463111400604,0.2860396206378937,0.1745721697807312,0.25847411155700684,0.625,0.0,0.00012240010255482048
10,under_eye,0.15,17,0.179395854473114,0.179395854473114,0.48939579725265503,-0.28376373648643494,0.0,0.25752753019332886,0.27991926670074463,0.48939579725265503,0.28376373648643494,0.171430766582489,0.317965030670166,0.53125,0.0,0.00010030499834101647
20,under_eye,0.15,17,0.051571041345596313,0.051571041345596313,0.43245837092399597,-0.28854307532310486,0.0,0.19619882106781006,0.34443679451942444,0.43245837092399597,0.28854307532310486,0.17476975917816162,0.25768864154815674,0.5625,0.0,9.602737554814667e-05
30,under_eye,0.15,17,0.18720966577529907,0.18720966577529907,0.49527084827423096,-0.2846207618713379,0.0,0.2611803412437439,0.39226797223091125,0.49527084827423096,0.2846207618713379,0.17746296525001526,0.3178078830242157,0.5625,0.0,6.905796908540651e-05
40,under_eye,0.15,17,0.27092498540878296,0.27092498540878296,0.5336571931838989,-0.28270989656448364,0.0,0.3026875853538513,0.43150919675827026,0.5336571931838989,0.28270989656448364,0.17620861530303955,0.3574485778808594,0.59375,0.0,7.828522939234972e-05
50,under_eye,0.15,17,0.13384918868541718,0.13384918868541718,0.46997714042663574,-0.28554776310920715,0.0,0.23496757447719574,0.467759370803833,0.46997714042663574,0.28554776310920715,0.17752310633659363,0.2924540340900421,0.625,0.0,9.025535837281495e-05
60,under_eye,0.15,17,0.13387185335159302,0.13387185335159302,0.46807533502578735,-0.28465598821640015,0.0,0.23510849475860596,0.5047462582588196,0.46807533502578735,0.28465598821640015,0.17991892993450165,0.2881563901901245,0.5625,0.03125,8.593178063165396e-05
70,under_eye,0.15,17,0.2136135697364807,0.2136135697364807,0.5110835433006287,-0.28618448972702026,0.0,0.2748990058898926,0.5320113897323608,0.5110835433006287,0.28618448972702026,0.18473784625530243,0.32634568214416504,0.65625,0.0,8.422658720519394e-05
80,under_eye,0.15,17,0.20033878087997437,0.20033878087997437,0.4933414161205292,-0.27949148416519165,0.0,0.2659803330898285,0.552423357963562,0.4933414161205292,0.27949148416519165,0.16392794251441956,0.3294134736061096,0.46875,0.03125,9.267825953429565e-05
90,under_eye,0.15,17,0.16698816418647766,0.16698816418647766,0.48631247878074646,-0.28521227836608887,0.0,0.25110024213790894,0.5643898248672485,0.48631247878074646,0.28521227836608887,0.17364433407783508,0.3126681447029114,0.65625,0.0,9.616324678063393e-05
100,under_eye,0.15,17,0.15847554802894592,0.15847554802894592,0.4764328598976135,-0.2814633846282959,0.0,0.2449694573879242,0.577979564666748,0.4764328598976135,0.2814633846282959,0.16618409752845764,0.3102487623691559,0.46875,0.0,8.082779822871089e-05
110,under_eye,0.15,17,0.0883655697107315,0.0883655697107315,0.44235387444496155,-0.2826322615146637,0.0,0.21127621829509735,0.5937814712524414,0.44235387444496155,0.2826322615146637,0.17098546028137207,0.2713684141635895,0.59375,0.0,8.536041423212737e-05
120,under_eye,0.15,17,0.23111632466316223,0.23111632466316223,0.5131160616874695,-0.28170526027679443,0.0,0.2814107835292816,0.601515531539917,0.5131160616874695,0.28170526027679443,0.1758822500705719,0.3372338116168976,0.5,0.0,9.022883023135364e-05
130,under_eye,0.15,17,0.09171681106090546,0.09171681106090546,0.44772374629974365,-0.2845768928527832,0.0,0.2131468504667282,0.6018580198287964,0.44772374629974365,0.2845768928527832,0.17977961897850037,0.2679440975189209,0.71875,0.0,0.00013170039164833724
140,under_eye,0.15,17,0.09817776083946228,0.09817776083946228,0.4511643350124359,-0.2858586609363556,0.0,0.21873074769973755,0.6067842841148376,0.4511643350124359,0.2858586609363556,0.17506873607635498,0.27609556913375854,0.625,0.03125,0.00011565437307581306
150,under_eye,0.15,17,0.12113165855407715,0.12113165855407715,0.4633474051952362,-0.28580427169799805,0.0,0.22939279675483704,0.6108307242393494,0.4633474051952362,0.28580427169799805,0.18265758454799652,0.2806898355484009,0.59375,0.0,0.00011661611642921343
160,under_eye,0.15,17,0.19541838765144348,0.19541838765144348,0.4934745728969574,-0.2813812494277954,0.0,0.2647063136100769,0.6199387311935425,0.4934745728969574,0.2813812494277954,0.16716106235980988,0.32631349563598633,0.40625,0.03125,0.00010127068526344374
170,under_eye,0.15,17,0.1415332555770874,0.1415332555770874,0.472220778465271,-0.284789502620697,0.0,0.23889148235321045,0.6116927862167358,0.472220778465271,0.284789502620697,0.18495480716228485,0.28726595640182495,0.65625,0.0,0.00013487631804309785
180,under_eye,0.15,17,0.16173088550567627,0.16173088550567627,0.47630542516708374,-0.28060591220855713,0.0,0.2466372847557068,0.6022870540618896,0.47630542516708374,0.28060591220855713,0.16566553711891174,0.3106398582458496,0.40625,0.0,0.0001493629824835807
190,under_eye,0.15,17,0.13642318546772003,0.13642318546772003,0.4669070243835449,-0.28306150436401367,0.0,0.23563916981220245,0.605210542678833,0.4669070243835449,0.28306150436401367,0.17356693744659424,0.2933400869369507,0.5,0.0,0.0001399126194883138
200,under_eye,0.15,17,0.15663082897663116,0.15663082897663116,0.4759453535079956,-0.2817533016204834,0.0,0.24419207870960236,0.6278728246688843,0.4759453535079956,0.2817533016204834,0.17176637053489685,0.30417901277542114,0.53125,0.0,0.00015807553427293897
210,under_eye,0.15,17,0.08407227694988251,0.08407227694988251,0.4413333535194397,-0.2828648090362549,0.0,0.20846854150295258,0.6330048441886902,0.4413333535194397,0.2828648090362549,0.1689377725124359,0.2723955512046814,0.5625,0.0,0.00016229931497946382
220,under_eye,0.15,17,0.15578341484069824,0.15578341484069824,0.4755518436431885,-0.2817734181880951,0.0,0.24377840757369995,0.6322362422943115,0.4755518436431885,0.2817734181880951,0.17004816234111786,0.3055036664009094,0.5,0.0,0.0002046344889095053
230,under_eye,0.15,17,0.2336653470993042,0.2336653470993042,0.5105372071266174,-0.2791363596916199,0.0,0.2814008593559265,0.6344623565673828,0.5105372071266174,0.2791363596916199,0.16681897640228271,0.34371820092201233,0.46875,0.0,0.0002546036266721785
240,under_eye,0.15,17,0.1164640486240387,0.1164640486240387,0.45988577604293823,-0.28443583846092224,0.0,0.22544994950294495,0.6382336616516113,0.45988577604293823,0.28443583846092224,0.17413073778152466,0.2857550382614136,0.59375,0.0,0.00018306456331629306
250,under_eye,0.15,17,0.11410656571388245,0.11410656571388245,0.4597429633140564,-0.2851264476776123,0.0,0.22461649775505066,0.6509677171707153,0.4597429633140564,0.2851264476776123,0.17551474273204803,0.28422823548316956,0.5625,0.0,0.00019490656268317252
260,under_eye,0.15,17,0.184350848197937,0.184350848197937,0.48665040731430054,-0.2799653112888336,0.0,0.2576310634613037,0.6557174921035767,0.48665040731430054,0.2799653112888336,0.16719716787338257,0.31945323944091797,0.5,0.0,0.00022231026377994567
270,under_eye,0.15,17,0.1490567922592163,0.1490567922592163,0.47387129068374634,-0.2830139696598053,0.0,0.24121344089508057,0.6564373970031738,0.47387129068374634,0.2830139696598053,0.17191065847873688,0.30196064710617065,0.71875,0.0,0.0003248097200412303
280,under_eye,0.15,17,0.09577065706253052,0.09577065706253052,0.4501340985298157,-0.28483250737190247,0.0,0.21530157327651978,0.6677169799804688,0.4501340985298157,0.28483250737190247,0.1773480474948883,0.27278605103492737,0.5,0.0,0.00019503076327964664
290,under_eye,0.15,17,0.07527416944503784,0.07527416944503784,0.4413853585720062,-0.2864952087402344,0.0,0.20687922835350037,0.6732039451599121,0.4413853585720062,0.2864952087402344,0.17406216263771057,0.26732322573661804,0.59375,0.03125,0.0002964144805446267
300,under_eye,0.15,17,0.129713237285614,0.129713237285614,0.46855390071868896,-0.28579819202423096,0.0,0.23275572061538696,0.6682229042053223,0.46855390071868896,0.28579819202423096,0.1762317717075348,0.2923221290111542,0.5625,0.0,0.00018994325364474207
310,under_eye,0.15,17,0.13276126980781555,0.13276126980781555,0.4653875529766083,-0.2836645245552063,0.0,0.23470276594161987,0.667212724685669,0.4653875529766083,0.2836645245552063,0.1723683923482895,0.2930191457271576,0.53125,0.03125,0.00023181647702585906
320,under_eye,0.15,17,0.18865236639976501,0.18865236639976501,0.487286239862442,-0.2786400318145752,0.0,0.2586461901664734,0.6665198802947998,0.487286239862442,0.2786400318145752,0.1579117476940155,0.3293744921684265,0.40625,0.0,0.00020043394761160016
330,under_eye,0.15,17,0.190278559923172,0.190278559923172,0.49405747652053833,-0.2826923131942749,0.0,0.26160570979118347,0.6704727411270142,0.49405747652053833,0.2826923131942749,0.17355406284332275,0.3205034136772156,0.59375,0.0,0.00014424735854845494
340,under_eye,0.15,17,0.12209981679916382,0.12209981679916382,0.4594348073005676,-0.2830697298049927,0.0,0.22880446910858154,0.6689820289611816,0.4594348073005676,0.2830697298049927,0.17272333800792694,0.2867114543914795,0.53125,0.0,0.00019732356304302812
350,under_eye,0.15,17,0.0429142564535141,0.0429142564535141,0.4201025366783142,-0.2833489775657654,0.0,0.18950967490673065,0.6708110570907593,0.4201025366783142,0.2833489775657654,0.1839345246553421,0.2361680120229721,0.6875,0.03125,0.00021416472736746073
360,under_eye,0.15,17,0.15852688252925873,0.15852688252925873,0.475181519985199,-0.280612051486969,0.0,0.24456946551799774,0.6755090951919556,0.475181519985199,0.280612051486969,0.16792753338813782,0.30725398659706116,0.59375,0.0,0.00018352738698013127
370,under_eye,0.15,17,0.09663763642311096,0.09663763642311096,0.453410267829895,-0.286727637052536,0.0,0.21668264269828796,0.672890305519104,0.453410267829895,0.286727637052536,0.17866165935993195,0.27474862337112427,0.71875,0.0,0.00020314269931986928
380,under_eye,0.15,17,0.11742551624774933,0.11742551624774933,0.4544259011745453,-0.2804754376411438,0.0,0.22395049035549164,0.6722245216369629,0.4544259011745453,0.2804754376411438,0.16857579350471497,0.2858501076698303,0.46875,0.0,0.00023664633044973016
390,under_eye,0.15,17,0.10677219927310944,0.10677219927310944,0.45171216130256653,-0.28268155455589294,0.0,0.2204231470823288,0.6756626963615417,0.45171216130256653,0.28268155455589294,0.16577768325805664,0.2859345078468323,0.53125,0.0,0.00019019444880541414
400,under_eye,0.15,17,0.10146120190620422,0.10146120190620422,0.4514160454273224,-0.2837902903556824,0.0,0.21762573719024658,0.6771876811981201,0.4514160454273224,0.2837902903556824,0.17578783631324768,0.2756282091140747,0.625,0.0,0.0002060139668174088
410,under_eye,0.15,17,0.1869312822818756,0.1869312822818756,0.4838002026081085,-0.27688971161842346,0.0,0.256910502910614,0.6799336671829224,0.4838002026081085,0.27688971161842346,0.1586170345544815,0.3251831829547882,0.4375,0.0,0.0002482206909917295
420,under_eye,0.15,17,0.13655631244182587,0.13655631244182587,0.4769023060798645,-0.2891237735748291,0.0,0.23790155351161957,0.6804702281951904,0.4769023060798645,0.2891237735748291,0.1811084747314453,0.2957938611507416,0.625,0.0,0.0002268264361191541
430,under_eye,0.15,17,0.15460067987442017,0.15460067987442017,0.4662708044052124,-0.276431679725647,0.0,0.2411932349205017,0.6742429137229919,0.4662708044052124,0.276431679725647,0.16070616245269775,0.30556467175483704,0.4375,0.0,0.00023165882157627493
440,under_eye,0.15,17,0.09104928374290466,0.09104928374290466,0.44197967648506165,-0.28097003698349,0.0,0.211009681224823,0.6801788806915283,0.44197967648506165,0.28097003698349,0.17072445154190063,0.2712552547454834,0.59375,0.0,0.00028576338081620634
450,under_eye,0.15,17,0.06219536066055298,0.06219536066055298,0.4286600351333618,-0.28228187561035156,0.0,0.1980990767478943,0.6785796880722046,0.4286600351333618,0.28228187561035156,0.16566675901412964,0.2629932761192322,0.59375,0.0,0.00016291877545882016
460,under_eye,0.15,17,0.08382607996463776,0.08382607996463776,0.43559348583221436,-0.27950459718704224,0.0,0.20724178850650787,0.6802299618721008,0.43559348583221436,0.27950459718704224,0.165056973695755,0.27053648233413696,0.5,0.0,0.00023068318841978908
470,under_eye,0.15,17,0.21811097860336304,0.21811097860336304,0.5009192228317261,-0.27790915966033936,0.0,0.2730100750923157,0.6811720728874207,0.5009192228317261,0.27790915966033936,0.15842130780220032,0.34249794483184814,0.46875,0.0,0.00021841487614437938
480,under_eye,0.15,17,0.11266995966434479,0.11266995966434479,0.4523775577545166,-0.28091612458229065,0.0,0.22212465107440948,0.6784926652908325,0.4523775577545166,0.28091612458229065,0.16713710129261017,0.28524044156074524,0.5625,0.0,0.0001692657097009942
490,under_eye,0.15,17,0.12320134043693542,0.12320134043693542,0.45911991596221924,-0.2820184826850891,0.0,0.2281183898448944,0.6850265860557556,0.45911991596221924,0.2820184826850891,0.16654911637306213,0.2925708293914795,0.53125,0.0,0.0002287401002831757
500,under_eye,0.15,17,0.09314516186714172,0.09314516186714172,0.4485655426979065,-0.28503814339637756,0.0,0.21465590596199036,0.6802347898483276,0.4485655426979065,0.28503814339637756,0.17431676387786865,0.27424874901771545,0.59375,0.0,0.00025654988712631166
510,under_eye,0.15,17,0.13078776001930237,0.13078776001930237,0.4658410847187042,-0.2845272123813629,0.0,0.23400110006332397,0.6841973662376404,0.4658410847187042,0.2845272123813629,0.1695369929075241,0.2963041067123413,0.5625,0.03125,0.00018279076903127134
520,under_eye,0.15,17,0.15989501774311066,0.15989501774311066,0.4818241596221924,-0.2845844328403473,0.0,0.24723972380161285,0.6816506385803223,0.4818241596221924,0.2845844328403473,0.17278265953063965,0.30904147028923035,0.53125,0.0,0.0003158710023853928
530,under_eye,0.15,17,0.1628951132297516,0.1628951132297516,0.47862762212753296,-0.28145337104797363,0.0,0.2471742331981659,0.6817301511764526,0.47862762212753296,0.28145337104797363,0.1707000434398651,0.30792754888534546,0.46875,0.0,0.00018401375564280897
540,under_eye,0.15,17,0.13680890202522278,0.13680890202522278,0.4722472131252289,-0.2858951687812805,0.0,0.23635202646255493,0.6843801736831665,0.4722472131252289,0.2858951687812805,0.1760679930448532,0.29617923498153687,0.65625,0.0,0.00022844596242066473
550,under_eye,0.15,17,0.19234520196914673,0.19234520196914673,0.49812179803848267,-0.2846328020095825,0.0,0.2634890079498291,0.687484622001648,0.49812179803848267,0.2846328020095825,0.17361295223236084,0.3245088458061218,0.59375,0.0,0.0002698137250263244
560,under_eye,0.15,17,0.05981889367103577,0.05981889367103577,0.42814815044403076,-0.282539963722229,0.0,0.196750670671463,0.6851164102554321,0.42814815044403076,0.282539963722229,0.16916489601135254,0.2589832842350006,0.53125,0.0,0.00013426729128696024
570,under_eye,0.15,17,0.17893511056900024,0.17893511056900024,0.4816432297229767,-0.2781171202659607,0.0,0.25352612137794495,0.6839858293533325,0.4816432297229767,0.2781171202659607,0.16730841994285583,0.31433480978012085,0.53125,0.0,0.00020783404761459678
580,under_eye,0.15,17,0.06812192499637604,0.06812192499637604,0.43785664439201355,-0.2858857214450836,0.0,0.20203672349452972,0.6863541007041931,0.43785664439201355,0.2858857214450836,0.17916305363178253,0.2586935758590698,0.625,0.0,0.00022314781381282955
590,under_eye,0.15,17,0.13850149512290955,0.13850149512290955,0.47276487946510315,-0.28604501485824585,0.0,0.2378266453742981,0.681475043296814,0.47276487946510315,0.28604501485824585,0.17747727036476135,0.2952876091003418,0.65625,0.0,0.00021977283176966012
600,under_eye,0.15,17,0.15903690457344055,0.15903690457344055,0.4857103228569031,-0.2874612510204315,0.0,0.2482490837574005,0.6845370531082153,0.4857103228569031,0.2874612510204315,0.17625299096107483,0.30945733189582825,0.65625,0.0,0.00020423818205017596
610,under_eye,0.15,17,0.17861145734786987,0.17861145734786987,0.48591944575309753,-0.2810758054256439,0.0,0.2548436224460602,0.6832433938980103,0.48591944575309753,0.2810758054256439,0.16700530052185059,0.31891414523124695,0.5,0.0,0.00023532855266239494
620,under_eye,0.15,17,0.123911052942276,0.123911052942276,0.452644020318985,-0.27768856287002563,0.0,0.22664415836334229,0.6821028590202332,0.452644020318985,0.27768856287002563,0.1552448719739914,0.2973991632461548,0.40625,0.0,0.00019950787827838212
630,under_eye,0.15,17,0.1662672758102417,0.1662672758102417,0.48334723711013794,-0.28347572684288025,0.0,0.24987149238586426,0.6868522763252258,0.48334723711013794,0.28347572684288025,0.16823498904705048,0.31511223316192627,0.5,0.0,0.0001821504411054775
640,under_eye,0.15,17,0.048874080181121826,0.048874080181121826,0.42817360162734985,-0.28582996129989624,0.0,0.19236040115356445,0.6879864931106567,0.42817360162734985,0.28582996129989624,0.18033312261104584,0.24784046411514282,0.625,0.0,0.00023939363018143922
650,under_eye,0.15,17,0.14365100860595703,0.14365100860595703,0.4701678454875946,-0.2826386094093323,0.0,0.23876038193702698,0.6899778842926025,0.4701678454875946,0.2826386094093323,0.1699279546737671,0.3002398908138275,0.40625,0.0,0.0002045352157438174
660,under_eye,0.15,17,0.11389932036399841,0.11389932036399841,0.45372921228408813,-0.2813602685928345,0.0,0.22289064526557922,0.6895086169242859,0.45372921228408813,0.2813602685928345,0.1698918640613556,0.28383737802505493,0.65625,0.0,0.00025019372696988285
670,under_eye,0.15,17,0.03747645020484924,0.03747645020484924,0.42331477999687195,-0.28638437390327454,0.0,0.18693041801452637,0.6906324625015259,0.42331477999687195,0.28638437390327454,0.1798827052116394,0.24343208968639374,0.625,0.0,0.00016249185136985034
680,under_eye,0.15,17,0.09675998985767365,0.09675998985767365,0.4424774646759033,-0.2797967195510864,0.0,0.21387596428394318,0.6873171925544739,0.4424774646759033,0.2797967195510864,0.16496920585632324,0.2775082588195801,0.46875,0.0,0.00019370247900951654
690,under_eye,0.15,17,0.10700395703315735,0.10700395703315735,0.453731507062912,-0.2845783233642578,0.0,0.222429096698761,0.6879003047943115,0.453731507062912,0.2845783233642578,0.18148750066757202,0.2722439765930176,0.75,0.03125,0.00017092401685658842
700,under_eye,0.15,17,0.10466024279594421,0.10466024279594421,0.4533325433731079,-0.28416651487350464,0.0,0.21966072916984558,0.6865396499633789,0.4533325433731079,0.28416651487350464,0.16876330971717834,0.28456923365592957,0.59375,0.0,0.00023838237393647432
710,under_eye,0.15,17,0.10746404528617859,0.10746404528617859,0.45935869216918945,-0.28733402490615845,0.0,0.22277340292930603,0.685377836227417,0.45935869216918945,0.28733402490615845,0.18888428807258606,0.2704744040966034,0.71875,0.0,0.0002321508654858917
720,under_eye,0.15,17,0.14412686228752136,0.14412686228752136,0.4698171317577362,-0.28183579444885254,0.0,0.23798131942749023,0.688228964805603,0.4698171317577362,0.28183579444885254,0.16817158460617065,0.30164551734924316,0.53125,0.0,0.00016489166591782123
730,under_eye,0.15,17,0.09297284483909607,0.09297284483909607,0.45319512486457825,-0.28874465823173523,0.0,0.21726703643798828,0.6888710260391235,0.45319512486457825,0.28874465823173523,0.17863152921199799,0.27456358075141907,0.71875,0.0,0.00013316779222805053
740,under_eye,0.15,17,0.11189192533493042,0.11189192533493042,0.45572757720947266,-0.28318774700164795,0.0,0.22253984212875366,0.6863541603088379,0.45572757720947266,0.28318774700164795,0.1692158281803131,0.28651177883148193,0.5,0.0,0.0002358205383643508
750,under_eye,0.15,17,0.12112429738044739,0.12112429738044739,0.4612414240837097,-0.28378617763519287,0.0,0.2274552285671234,0.6853696703910828,0.4612414240837097,0.28378617763519287,0.1666349172592163,0.2946065068244934,0.5625,0.0,0.00029578505200333893
760,under_eye,0.15,17,0.09721940755844116,0.09721940755844116,0.45463693141937256,-0.28735148906707764,0.0,0.21728545427322388,0.6848728656768799,0.45463693141937256,0.28735148906707764,0.1791161745786667,0.2755207419395447,0.5625,0.0,0.0001968182041309774
770,under_eye,0.15,17,0.06872519850730896,0.06872519850730896,0.4348737895488739,-0.28450268507003784,0.0,0.20285677909851074,0.6848082542419434,0.4348737895488739,0.28450268507003784,0.17490419745445251,0.2599695920944214,0.53125,0.0,0.00019966620311606675
780,under_eye,0.15,17,0.055791422724723816,0.055791422724723816,0.432778537273407,-0.28658854961395264,0.0,0.1961899846792221,0.6841727495193481,0.432778537273407,0.28658854961395264,0.1764269471168518,0.2563515901565552,0.59375,0.0,0.0002462868869770318
