step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,right_cheek,0.3,34,0.19497820734977722,0.19497820734977722,0.49450892210006714,-0.28134655952453613,0.0,0.26316240429878235,0.13504044711589813,0.49450892210006714,0.28134655952453613,0.17053231596946716,0.32397663593292236,0.625,0.0,5.76334168727044e-05
10,right_cheek,0.3,34,0.16422101855278015,0.16422101855278015,0.4849781394004822,-0.2852450907230377,0.0,0.2497330605983734,0.2370876967906952,0.4849781394004822,0.2852450907230377,0.1833256483078003,0.3016524910926819,0.6875,0.0,4.669607733376324e-05
20,right_cheek,0.3,34,0.15160585939884186,0.15160585939884186,0.47668004035949707,-0.2839180827140808,0.0,0.2427619844675064,0.28903812170028687,0.47668004035949707,0.2839180827140808,0.1704050600528717,0.30627501010894775,0.75,0.0,3.484451735857874e-05
30,right_cheek,0.3,34,0.1089550256729126,0.1089550256729126,0.46269965171813965,-0.289022833108902,0.0,0.2243010401725769,0.32816505432128906,0.46269965171813965,0.289022833108902,0.18652883172035217,0.2761708199977875,0.6875,0.0,4.8162040911847726e-05
40,right_cheek,0.3,34,0.13902762532234192,0.13902762532234192,0.46494632959365845,-0.28028833866119385,0.0,0.23465797305107117,0.3559846878051758,0.46494632959365845,0.28028833866119385,0.16587640345096588,0.29906994104385376,0.5,0.0,6.049289368093014e-05
50,right_cheek,0.3,34,0.15162047743797302,0.15162047743797302,0.473025918006897,-0.28182297945022583,0.0,0.2422405183315277,0.38818103075027466,0.473025918006897,0.28182297945022583,0.17337706685066223,0.29964888095855713,0.5,0.0,4.725870894617401e-05
60,right_cheek,0.3,34,0.0306120365858078,0.0306120365858078,0.4177732467651367,-0.28497815132141113,0.0,0.18279509246349335,0.4124318063259125,0.4177732467651367,0.28497815132141113,0.17975911498069763,0.2380141317844391,0.71875,0.0,5.508544927579351e-05
70,right_cheek,0.3,34,0.11415520310401917,0.11415520310401917,0.4598911702632904,-0.2857501804828644,0.0,0.22576439380645752,0.42314013838768005,0.4598911702632904,0.2857501804828644,0.17317411303520203,0.2867170572280884,0.5625,0.0,5.827678251080215e-05
80,right_cheek,0.3,34,0.17028957605361938,0.17028957605361938,0.48090600967407227,-0.28050747513771057,0.0,0.25039851665496826,0.4360814690589905,0.48090600967407227,0.28050747513771057,0.16890469193458557,0.3120013475418091,0.5625,0.0,5.357347254175693e-05
90,right_cheek,0.3,34,0.11741869151592255,0.11741869151592255,0.45687946677207947,-0.28219932317733765,0.0,0.22493787109851837,0.4517945647239685,0.45687946677207947,0.28219932317733765,0.1761283576488495,0.28075110912323,0.5,0.03125,6.0095073422417045e-05
100,right_cheek,0.3,34,0.11740121245384216,0.11740121245384216,0.4560452997684479,-0.2815667986869812,0.0,0.2244895100593567,0.4619836211204529,0.4560452997684479,0.2815667986869812,0.17406779527664185,0.28197750449180603,0.625,0.0,4.2023457353934646e-05
110,right_cheek,0.3,34,0.11107021570205688,0.11107021570205688,0.4558274745941162,-0.28360408544540405,0.0,0.22245091199874878,0.47167497873306274,0.4558274745941162,0.28360408544540405,0.1784891039133072,0.2773383855819702,0.59375,0.0,7.973262836458161e-05
120,right_cheek,0.3,34,0.17011931538581848,0.17011931538581848,0.4783717095851898,-0.2797498106956482,0.0,0.25124722719192505,0.4774444103240967,0.4783717095851898,0.2797498106956482,0.17146629095077515,0.3069053888320923,0.5625,0.03125,5.6294273235835135e-05
130,right_cheek,0.3,34,0.12123841047286987,0.12123841047286987,0.4498806595802307,-0.27739447355270386,0.0,0.22614669799804688,0.4863888621330261,0.4498806595802307,0.27739447355270386,0.16081392765045166,0.28906673192977905,0.4375,0.03125,5.888138912268914e-05
140,right_cheek,0.3,34,0.11821381747722626,0.11821381747722626,0.457925945520401,-0.28337252140045166,0.0,0.22703291475772858,0.4952230155467987,0.457925945520401,0.28337252140045166,0.17234627902507782,0.2855796813964844,0.5625,0.0,6.213398592080921e-05
150,right_cheek,0.3,34,0.12438538670539856,0.12438538670539856,0.4579961895942688,-0.2810346782207489,0.0,0.22845855355262756,0.4991019368171692,0.4579961895942688,0.2810346782207489,0.17174722254276276,0.28624898195266724,0.5,0.03125,7.56624576752074e-05
160,right_cheek,0.3,34,0.12858280539512634,0.12858280539512634,0.4612574279308319,-0.28131067752838135,0.0,0.22994673252105713,0.5037463903427124,0.4612574279308319,0.28131067752838135,0.17108598351478577,0.29017144441604614,0.65625,0.0,7.39631723263301e-05
170,right_cheek,0.3,34,0.10916835069656372,0.10916835069656372,0.44747960567474365,-0.27887552976608276,0.0,0.2194398045539856,0.5067925453186035,0.44747960567474365,0.27887552976608276,0.16768287122249603,0.2797967493534088,0.53125,0.03125,7.294229726539925e-05
180,right_cheek,0.3,34,0.09738078713417053,0.09738078713417053,0.4444523751735687,-0.28260499238967896,0.0,0.21813839673995972,0.5073697566986084,0.4444523751735687,0.28260499238967896,0.1772730052471161,0.26717936992645264,0.71875,0.03125,9.171038982458413e-05
190,right_cheek,0.3,34,0.13256563246250153,0.13256563246250153,0.46019041538238525,-0.2799779772758484,0.0,0.23233117163181305,0.5141579508781433,0.46019041538238525,0.2799779772758484,0.16645300388336182,0.29373738169670105,0.5625,0.0,9.027957275975496e-05
200,right_cheek,0.3,34,0.06806442141532898,0.06806442141532898,0.43560540676116943,-0.2843821346759796,0.0,0.20122328400611877,0.5164883136749268,0.43560540676116943,0.2843821346759796,0.1790159046649933,0.25658950209617615,0.5625,0.0,7.879316399339586e-05
210,right_cheek,0.3,34,0.06794995069503784,0.06794995069503784,0.4306970238685608,-0.28171947598457336,0.0,0.20069187879562378,0.5158735513687134,0.4306970238685608,0.28171947598457336,0.17635875940322876,0.2543382942676544,0.6875,0.03125,6.775947258574888e-05
220,right_cheek,0.3,34,0.1271568089723587,0.1271568089723587,0.4520798325538635,-0.27874547243118286,0.0,0.2325679212808609,0.5161148309707642,0.4520798325538635,0.27874547243118286,0.17006954550743103,0.2820102870464325,0.59375,0.0625,8.321138011524454e-05
230,right_cheek,0.3,34,0.1421634554862976,0.1421634554862976,0.4610231816768646,-0.27886006236076355,0.0,0.23886039853096008,0.5193319916725159,0.4610231816768646,0.27886006236076355,0.16170993447303772,0.2993132472038269,0.46875,0.0625,8.542114665033296e-05
