step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,right_cheek,0.35,39,0.17824697494506836,0.17824697494506836,0.48382920026779175,-0.2800700068473816,0.0,0.2545577883720398,0.12696920335292816,0.48382920026779175,0.2800700068473816,0.16788515448570251,0.3159440755844116,0.5,0.0,8.941762644099072e-05
10,right_cheek,0.35,39,0.09725134074687958,0.09725134074687958,0.4501833915710449,-0.2845030725002289,0.0,0.21607409417629242,0.22900256514549255,0.4501833915710449,0.2845030725002289,0.17493805289268494,0.2752453684806824,0.75,0.0,4.981447636964731e-05
20,right_cheek,0.35,39,0.11627304553985596,0.11627304553985596,0.4526861906051636,-0.28026580810546875,0.0,0.22411847114562988,0.276666522026062,0.4526861906051636,0.28026580810546875,0.16111022233963013,0.29157593846321106,0.46875,0.0,4.281643487047404e-05
30,right_cheek,0.35,39,0.1897178590297699,0.1897178590297699,0.4938821494579315,-0.282776415348053,0.0,0.26138854026794434,0.3125033676624298,0.4938821494579315,0.282776415348053,0.17295020818710327,0.32093191146850586,0.5625,0.0,4.850011464441195e-05
40,right_cheek,0.35,39,0.14229728281497955,0.14229728281497955,0.4698658585548401,-0.2824781537055969,0.0,0.2373877316713333,0.33863383531570435,0.4698658585548401,0.2824781537055969,0.172285795211792,0.2975800633430481,0.65625,0.0,4.248246841598302e-05
50,right_cheek,0.35,39,0.17063313722610474,0.17063313722610474,0.48377376794815063,-0.2825961709022522,0.0,0.2520517110824585,0.36468306183815,0.48377376794815063,0.2825961709022522,0.17486245930194855,0.3089113235473633,0.46875,0.0,5.3422078053699806e-05
60,right_cheek,0.35,39,0.09764379262924194,0.09764379262924194,0.44567978382110596,-0.28136783838272095,0.0,0.21469968557357788,0.38478225469589233,0.44567978382110596,0.28136783838272095,0.1661381721496582,0.27954158186912537,0.53125,0.0,4.805538628716022e-05
70,right_cheek,0.35,39,0.15488599240779877,0.15488599240779877,0.4737699627876282,-0.28088465332984924,0.0,0.24288533627986908,0.40457290410995483,0.4737699627876282,0.28088465332984924,0.1686231940984726,0.3051467537879944,0.625,0.0,4.890569471172057e-05
80,right_cheek,0.35,39,0.11427320539951324,0.11427320539951324,0.4539250135421753,-0.2816488742828369,0.0,0.22364594042301178,0.417219877243042,0.4539250135421753,0.2816488742828369,0.1723913848400116,0.2815336585044861,0.53125,0.0,6.958458106964827e-05
90,right_cheek,0.35,39,0.08587692677974701,0.08587692677974701,0.4396206736564636,-0.2821342349052429,0.0,0.21052472293376923,0.4310176372528076,0.4396206736564636,0.2821342349052429,0.1693667471408844,0.2702539563179016,0.46875,0.03125,6.382952415151522e-05
