step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,nose_bridge,0.25,28,0.14937877655029297,0.14937877655029297,0.48603713512420654,-0.29089850187301636,0.0,0.24513864517211914,0.1449887454509735,0.48603713512420654,0.29089850187301636,0.18543684482574463,0.3006002902984619,0.625,0.0,0.00012506752682384104
10,nose_bridge,0.25,28,0.18064916133880615,0.18064916133880615,0.4843270182609558,-0.2793349623680115,0.0,0.2549920678138733,0.25575411319732666,0.4843270182609558,0.2793349623680115,0.16705164313316345,0.31727534532546997,0.5,0.0,8.830464503262192e-05
20,nose_bridge,0.25,28,0.1996651589870453,0.1996651589870453,0.49584758281707764,-0.2806766629219055,0.0,0.2651709020137787,0.3226954936981201,0.49584758281707764,0.2806766629219055,0.16649095714092255,0.3293566107749939,0.5,0.0,7.117952191038057e-05
30,nose_bridge,0.25,28,0.11251237988471985,0.11251237988471985,0.4514901638031006,-0.28118979930877686,0.0,0.22340181469917297,0.3645743727684021,0.4514901638031006,0.28118979930877686,0.16846606135368347,0.2830240726470947,0.5,0.03125,8.493698260281235e-05
40,nose_bridge,0.25,28,0.09827564656734467,0.09827564656734467,0.4392038583755493,-0.2767106890678406,0.0,0.2124931663274765,0.4007028341293335,0.4392038583755493,0.2767106890678406,0.15581603348255157,0.28338780999183655,0.375,0.0,8.436536154476926e-05
50,nose_bridge,0.25,28,0.12113156914710999,0.12113156914710999,0.4638417065143585,-0.28551727533340454,0.0,0.22832441329956055,0.42505359649658203,0.4638417065143585,0.28551727533340454,0.17873486876487732,0.2851068377494812,0.6875,0.0,8.68022398208268e-05
60,nose_bridge,0.25,28,0.12965929508209229,0.12965929508209229,0.4636317193508148,-0.28253471851348877,0.0,0.231097012758255,0.4526587128639221,0.4636317193508148,0.28253471851348877,0.1659703254699707,0.2976613938808441,0.4375,0.0,9.86026061582379e-05
70,nose_bridge,0.25,28,0.06580156087875366,0.06580156087875366,0.43071138858795166,-0.2824491858482361,0.0,0.19998854398727417,0.4756661057472229,0.43071138858795166,0.2824491858482361,0.16704890131950378,0.2636624872684479,0.53125,0.0,9.253387543139979e-05
80,nose_bridge,0.25,28,0.046569257974624634,0.046569257974624634,0.42818790674209595,-0.28703975677490234,0.0,0.19246086478233337,0.4888896644115448,0.42818790674209595,0.28703975677490234,0.1818179488182068,0.24636995792388916,0.75,0.0,0.00012892007362097502
90,nose_bridge,0.25,28,0.12077948451042175,0.12077948451042175,0.4636037349700928,-0.2854759991168976,0.0,0.22812774777412415,0.5067922472953796,0.4636037349700928,0.2854759991168976,0.18280136585235596,0.2808023691177368,0.6875,0.0,0.0001542383834021166
100,nose_bridge,0.25,28,0.04459428787231445,0.04459428787231445,0.42075151205062866,-0.28323569893836975,0.0,0.1903141736984253,0.5320009589195251,0.42075151205062866,0.28323569893836975,0.16552770137786865,0.2552237808704376,0.46875,0.03125,0.00012889156641904265
110,nose_bridge,0.25,28,0.0733753889799118,0.0733753889799118,0.4390999674797058,-0.28494152426719666,0.0,0.2041584700345993,0.5462726354598999,0.4390999674797058,0.28494152426719666,0.17509248852729797,0.2640075087547302,0.625,0.0,0.00023580100969411433
120,nose_bridge,0.25,28,-0.015630900859832764,-0.015630900859832764,0.3992540240287781,-0.29057279229164124,0.0,0.16626065969467163,0.5505748987197876,0.3992540240287781,0.29057279229164124,0.18653687834739685,0.21271714568138123,0.78125,0.125,0.0001989876909647137
130,nose_bridge,0.25,28,-0.0638066977262497,-0.0638066977262497,0.3636223077774048,-0.2838725745677948,0.0,0.14031614363193512,0.5574206113815308,0.3636223077774048,0.2838725745677948,0.17273381352424622,0.19088847935199738,0.5625,0.125,0.00016773914103396237
140,nose_bridge,0.25,28,-0.0782930850982666,-0.0782930850982666,0.3636101484298706,-0.28897398710250854,0.0,0.13604474067687988,0.5649830102920532,0.3636101484298706,0.28897398710250854,0.17556658387184143,0.18804356455802917,0.5625,0.0625,0.00013398208830039948
150,nose_bridge,0.25,28,-0.04465124011039734,-0.04465124011039734,0.37520694732666016,-0.2852933406829834,0.0,0.1507284939289093,0.5703814625740051,0.37520694732666016,0.2852933406829834,0.1768559366464615,0.19835099577903748,0.6875,0.09375,0.0002329882699996233
160,nose_bridge,0.25,28,-0.090160071849823,-0.090160071849823,0.3539990782737732,-0.28778693079948425,0.0,0.13141471147537231,0.5768660306930542,0.3539990782737732,0.28778693079948425,0.17745962738990784,0.17653942108154297,0.6875,0.09375,0.0002797825145535171
170,nose_bridge,0.25,28,-0.004826635122299194,-0.004826635122299194,0.3970879316329956,-0.28660258650779724,0.0,0.17129060626029968,0.5808382034301758,0.3970879316329956,0.28660258650779724,0.18197283148765564,0.21511510014533997,0.59375,0.09375,0.00017947153537534177
180,nose_bridge,0.25,28,-0.026622235774993896,-0.026622235774993896,0.3920987844467163,-0.28828415274620056,0.0,0.15784728527069092,0.5836570262908936,0.3920987844467163,0.28828415274620056,0.18204724788665771,0.2100515365600586,0.8125,0.03125,0.0001482022926211357
190,nose_bridge,0.25,28,-0.14323057234287262,-0.14323057234287262,0.33556699752807617,-0.29553744196891785,0.0,0.1122773140668869,0.5865564346313477,0.33556699752807617,0.29553744196891785,0.1996917724609375,0.13587525486946106,0.78125,0.15625,0.0002549481869209558
200,nose_bridge,0.25,28,0.0047830939292907715,0.0047830939292907715,0.40397825837135315,-0.28616786003112793,0.0,0.17314055562019348,0.5861721038818359,0.40397825837135315,0.28616786003112793,0.17689161002635956,0.2270866334438324,0.6875,0.0625,0.0001669201737968251
210,nose_bridge,0.25,28,-0.03979000449180603,-0.03979000449180603,0.38268744945526123,-0.2854420244693756,0.0,0.14840659499168396,0.5887162685394287,0.38268744945526123,0.2854420244693756,0.17185984551906586,0.21082760393619537,0.5625,0.0,0.00021233085135463625
220,nose_bridge,0.25,28,-0.14236310124397278,-0.14236310124397278,0.34185153245925903,-0.2962128520011902,0.0,0.10821107029914856,0.5901488065719604,0.34185153245925903,0.2962128520011902,0.19684827327728271,0.14500325918197632,0.84375,0.125,0.00023842394875828177
230,nose_bridge,0.25,28,-0.04247163236141205,-0.04247163236141205,0.3827478289604187,-0.2899160385131836,0.0,0.15461261570453644,0.591584324836731,0.3827478289604187,0.2899160385131836,0.18943262100219727,0.19331519305706024,0.75,0.09375,0.00017266925715375692
240,nose_bridge,0.25,28,-0.1110374853014946,-0.1110374853014946,0.3471381366252899,-0.2913096845149994,0.0,0.12444374710321426,0.5955063104629517,0.3471381366252899,0.2913096845149994,0.18994447588920593,0.15719366073608398,0.75,0.125,0.00018749275477603078
250,nose_bridge,0.25,28,-0.009175464510917664,-0.009175464510917664,0.3998836874961853,-0.29055339097976685,0.0,0.17204762995243073,0.5983797311782837,0.3998836874961853,0.29055339097976685,0.18640777468681335,0.21347591280937195,0.65625,0.09375,0.0003053000837098807
260,nose_bridge,0.25,28,-0.18451669812202454,-0.18451669812202454,0.313347727060318,-0.2929612100124359,0.0,0.0880579948425293,0.5998853445053101,0.313347727060318,0.2929612100124359,0.18528147041797638,0.1280662715435028,0.71875,0.125,0.0003236659395042807
270,nose_bridge,0.25,28,-0.025442764163017273,-0.025442764163017273,0.38435524702072144,-0.28373539447784424,0.0,0.15767277777194977,0.6031334400177002,0.38435524702072144,0.28373539447784424,0.17336803674697876,0.21098722517490387,0.53125,0.03125,0.00022462807828560472
280,nose_bridge,0.25,28,-0.11487556993961334,-0.11487556993961334,0.33836841583251953,-0.28846800327301025,0.0,0.12369202077388763,0.6062556505203247,0.33836841583251953,0.28846800327301025,0.17832548916339874,0.1600429117679596,0.65625,0.21875,0.00029567794990725815
290,nose_bridge,0.25,28,-0.0396939218044281,-0.0396939218044281,0.3822122812271118,-0.2901577949523926,0.0,0.15840938687324524,0.6094483137130737,0.3822122812271118,0.2901577949523926,0.1824459433555603,0.19976632297039032,0.5625,0.09375,0.00021003726578783244
300,nose_bridge,0.25,28,-0.0837710052728653,-0.0837710052728653,0.3643161654472351,-0.2898090183734894,0.0,0.13153086602687836,0.6098369359970093,0.3643161654472351,0.2898090183734894,0.17649023234844208,0.18782594799995422,0.625,0.03125,0.00022826044005341828
310,nose_bridge,0.25,28,-0.14544247090816498,-0.14544247090816498,0.3177958130836487,-0.2883753776550293,0.0,0.11351247131824493,0.6116877794265747,0.3177958130836487,0.2883753776550293,0.18501079082489014,0.13278500735759735,0.6875,0.1875,0.00021704108803533018
