step,location,patch_size_ratio,patch_size_px,loss,attack_loss,loss_true,loss_imp,loss_thresh,loss_rank,tv,true_sim,soft_impostor_sim,max_impostor_sim,gap_true_minus_impostor,frac_imp_over_threshold,frac_misrank,grad_norm
0,right_cheek,0.15,17,0.15843260288238525,0.15843260288238525,0.47871682047843933,-0.2830003499984741,0.0,0.24571648240089417,0.1838226169347763,0.47871682047843933,0.2830003499984741,0.1648896336555481,0.31382715702056885,0.4375,0.0,8.542631985619664e-05
10,right_cheek,0.15,17,0.24528104066848755,0.24528104066848755,0.5173730254173279,-0.28011173009872437,0.0,0.2881314754486084,0.25842273235321045,0.5173730254173279,0.28011173009872437,0.17275665700435638,0.3446163833141327,0.5625,0.0,4.145030106883496e-05
20,right_cheek,0.15,17,0.13107118010520935,0.13107118010520935,0.4704321622848511,-0.28659769892692566,0.0,0.2338344156742096,0.3008875250816345,0.4704321622848511,0.28659769892692566,0.17293758690357208,0.2974945306777954,0.53125,0.0,4.6860954171279445e-05
30,right_cheek,0.15,17,0.23470616340637207,0.23470616340637207,0.5140058398246765,-0.28110185265541077,0.0,0.2829040288925171,0.343688428401947,0.5140058398246765,0.28110185265541077,0.17307952046394348,0.3409263491630554,0.625,0.0,4.6650351578136906e-05
40,right_cheek,0.15,17,0.17126959562301636,0.17126959562301636,0.4893684387207031,-0.28610482811927795,0.0,0.25411081314086914,0.367489218711853,0.4893684387207031,0.28610482811927795,0.1718469113111496,0.3175215423107147,0.46875,0.0,4.8911417252384126e-05
50,right_cheek,0.15,17,0.19058150053024292,0.19058150053024292,0.4923003017902374,-0.2817800045013428,0.0,0.26184120774269104,0.3927828073501587,0.4923003017902374,0.2817800045013428,0.16617977619171143,0.3261204957962036,0.46875,0.0,4.760534648085013e-05
60,right_cheek,0.15,17,0.19074416160583496,0.19074416160583496,0.48825156688690186,-0.27858632802963257,0.0,0.25966525077819824,0.4142441153526306,0.48825156688690186,0.27858632802963257,0.15837563574314117,0.3298759460449219,0.375,0.0,4.852618803852238e-05
70,right_cheek,0.15,17,0.16305199265480042,0.16305199265480042,0.480518639087677,-0.28268125653266907,0.0,0.24789586663246155,0.42832282185554504,0.480518639087677,0.28268125653266907,0.17113140225410461,0.30938720703125,0.59375,0.0,4.48391838290263e-05
80,right_cheek,0.15,17,0.18354573845863342,0.18354573845863342,0.5013753175735474,-0.28973495960235596,0.0,0.261640340089798,0.4483751356601715,0.5013753175735474,0.28973495960235596,0.18532629311084747,0.3160490095615387,0.625,0.0,4.576325954985805e-05
90,right_cheek,0.15,17,0.1694248914718628,0.1694248914718628,0.48687952756881714,-0.28477805852890015,0.0,0.25210148096084595,0.4650748074054718,0.48687952756881714,0.28477805852890015,0.17918559908866882,0.3076939582824707,0.5625,0.0,5.1626760978251696e-05
