probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.32639754,0.32639754,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,0,0.2775850296020508
1,Abdullah Gul,0,0,Abdullah Gul,0.55344677,0.55344677,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,1,0.009940803050994873
2,Abdullah Gul,0,0,Abdullah Gul,0.56287843,0.56287843,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,2,0.03264141082763672
3,Abdullah Gul,0,0,Abdullah Gul,0.45860738,0.45860738,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,3,0.12105423212051392
4,Abdullah Gul,0,0,Abdullah Gul,0.5070722,0.5070722,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,4,0.05009359121322632
5,Abdullah Gul,0,0,Abdullah Gul,0.37897888,0.37897888,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,5,0.004906207323074341
6,Abdullah Gul,0,0,Abdullah Gul,0.33590853,0.33590853,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,6,0.12335395812988281
7,Abdullah Gul,0,0,Abdullah Gul,0.27537185,0.27537185,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,7,0.243483304977417
8,Ciro Gomes,15,15,Ciro Gomes,0.5410342,0.5410342,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,8,0.014033675193786621
9,Ciro Gomes,15,15,Ciro Gomes,0.3406058,0.3406058,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,9,0.21239358186721802
10,Ciro Gomes,15,15,Ciro Gomes,0.47947907,0.47947907,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,10,0.19524884223937988
11,Ciro Gomes,15,15,Ciro Gomes,0.3465836,0.3465836,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,11,0.21026170253753662
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.58087444,0.58087444,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,12,0.02660202980041504
