probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.44665423,0.44665423,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,0,0.15732833743095398
1,Abdullah Gul,0,0,Abdullah Gul,0.5671551,0.5671551,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,1,-0.003767549991607666
2,Abdullah Gul,0,0,Abdullah Gul,0.5783318,0.5783318,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,2,0.01718801259994507
3,Abdullah Gul,0,0,Abdullah Gul,0.5609489,0.5609489,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,3,0.01871269941329956
4,Abdullah Gul,0,0,Abdullah Gul,0.5188793,0.5188793,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,4,0.03828650712966919
5,Abdullah Gul,0,0,Abdullah Gul,0.37865752,0.37865752,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,5,0.005227565765380859
6,Abdullah Gul,0,0,Abdullah Gul,0.4785402,0.4785402,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,6,-0.019277721643447876
7,Abdullah Gul,0,0,Abdullah Gul,0.31194335,0.31194335,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,7,0.20691180229187012
8,Ciro Gomes,15,15,Ciro Gomes,0.5405144,0.5405144,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,8,0.014553487300872803
9,Ciro Gomes,15,15,Ciro Gomes,0.50584626,0.50584626,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,9,0.04715311527252197
10,Ciro Gomes,15,15,Ciro Gomes,0.5558113,0.5558113,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,10,0.11891663074493408
11,Ciro Gomes,15,15,Ciro Gomes,0.4239091,0.4239091,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,11,0.13293620944023132
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.59830153,0.59830153,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,12,0.009174942970275879
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.4577947,0.4577947,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,13,0.04022225737571716
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5863999,0.5863999,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.25,28,14,0.02803051471710205
