probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
0,Abdullah Gul,0,0,Abdullah Gul,0.6186409,0.6186409,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,0,-0.014658331871032715
1,Abdullah Gul,0,0,Abdullah Gul,0.5634227,0.5634227,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,1,-3.510713577270508e-05
2,Abdullah Gul,0,0,Abdullah Gul,0.5907307,0.5907307,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,2,0.004789113998413086
3,Abdullah Gul,0,0,Abdullah Gul,0.56790745,0.56790745,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,3,0.011754155158996582
4,Abdullah Gul,0,0,Abdullah Gul,0.5525542,0.5525542,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,4,0.004611611366271973
5,Abdullah Gul,0,0,Abdullah Gul,0.36896408,0.36896408,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,5,0.014921009540557861
6,Abdullah Gul,0,0,Abdullah Gul,0.46168697,0.46168697,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,6,-0.002424478530883789
7,Abdullah Gul,0,0,Abdullah Gul,0.51757205,0.51757205,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,7,0.001283109188079834
8,Ciro Gomes,15,15,Ciro Gomes,0.55521655,0.55521655,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,8,-0.00014865398406982422
9,Ciro Gomes,15,15,Ciro Gomes,0.5495403,0.5495403,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,9,0.0034590959548950195
10,Ciro Gomes,15,15,Ciro Gomes,0.66806746,0.66806746,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,10,0.00666046142578125
11,Ciro Gomes,15,15,Ciro Gomes,0.5605825,0.5605825,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,11,-0.003737211227416992
12,Ricardo Sanchez,72,72,Ricardo Sanchez,0.60899097,0.60899097,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,12,-0.0015144944190979004
13,Ricardo Sanchez,72,72,Ricardo Sanchez,0.5055075,0.5055075,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,13,-0.007490575313568115
14,Ricardo Sanchez,72,72,Ricardo Sanchez,0.61663735,0.61663735,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,14,-0.0022069215774536133
15,Ricardo Sanchez,72,72,Ricardo Sanchez,0.58440745,0.58440745,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,15,0.008205771446228027
16,Ricardo Sanchez,72,72,Ricardo Sanchez,0.70644456,0.70644456,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,16,0.0061689019203186035
17,Roger Moore,76,76,Roger Moore,0.57406133,0.57406133,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,17,0.010512769222259521
18,Roger Moore,76,76,Roger Moore,0.544145,0.544145,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,18,-0.0022335052490234375
19,Roger Moore,76,76,Roger Moore,0.4793018,0.4793018,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,19,0.004187643527984619
20,Roger Moore,76,76,Roger Moore,0.5544148,0.5544148,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,20,0.023293375968933105
21,Edmund Stoiber,21,21,Edmund Stoiber,0.37345633,0.37345633,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,21,0.0037509500980377197
22,Edmund Stoiber,21,21,Edmund Stoiber,0.40170687,0.40170687,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,22,0.002129465341567993
23,Edmund Stoiber,21,21,Edmund Stoiber,0.4779305,0.4779305,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,23,0.002824455499649048
24,Edmund Stoiber,21,21,Edmund Stoiber,0.396814,0.396814,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,24,-0.0015406608581542969
25,Edmund Stoiber,21,21,Edmund Stoiber,0.48249984,0.48249984,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,25,0.0051274895668029785
26,Edmund Stoiber,21,21,Edmund Stoiber,0.369532,0.369532,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,26,-0.007500171661376953
27,Edmund Stoiber,21,21,Edmund Stoiber,0.1949108,0.1949108,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,27,-0.002742394804954529
28,Edmund Stoiber,21,21,Edmund Stoiber,0.2913785,0.2913785,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,28,-0.005052685737609863
29,Carmen Electra,12,12,Carmen Electra,0.38078356,0.38078356,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,29,-0.002557218074798584
30,Carmen Electra,12,12,Carmen Electra,0.64003754,0.64003754,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,30,0.003810584545135498
31,Carmen Electra,12,12,Carmen Electra,0.5303164,0.5303164,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,31,0.0044384002685546875
32,Carmen Electra,12,12,Carmen Electra,0.53759426,0.53759426,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,32,-0.0024233460426330566
33,Carmen Electra,12,12,Carmen Electra,0.68548346,0.68548346,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,33,0.008727073669433594
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.41261137,0.41261137,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,34,0.004373431205749512
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.6097832,0.6097832,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,35,-0.004119277000427246
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.51490474,0.51490474,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,36,0.004225194454193115
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.62764215,0.62764215,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,37,0.00822150707244873
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.49040556,0.49040556,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,38,-0.0028349459171295166
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.46615332,0.46615332,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,39,0.0026790499687194824
40,Tung Chee-hwa,92,92,Tung Chee-hwa,0.33930606,0.33930606,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,40,-0.007975518703460693
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.4681058,0.4681058,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,41,0.008685588836669922
42,Woody Allen,96,96,Woody Allen,0.6429962,0.6429962,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,42,0.0029876232147216797
43,Woody Allen,96,96,Woody Allen,0.5994588,0.5994588,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,43,-0.0013151764869689941
44,Woody Allen,96,96,Woody Allen,0.30429286,0.30429286,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,44,0.010953426361083984
45,Woody Allen,96,96,Woody Allen,0.36464545,0.36464545,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,45,0.012783825397491455
46,Kim Dae-jung,46,46,Kim Dae-jung,0.5992576,0.5992576,True,True,True,False,False,False,adaface_ir101_wf12m,normal_mascot_sticker,landmark_relative,right_cheek,0.15,17,46,0.008805811405181885
